finding_id,rule,file,line,message,assisted_verdict,confidence,rationale,review_method
liboqs_414,R03,src/sig/cross/upcross_cross-rsdp-128-small_avx2/CROSS.c,152,Stack-allocated crypto buffer 'root_seed' of large size (SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_415,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_x86_64/mldsa/src/sign.c,88,Stack-allocated crypto buffer 'pk' of large size (MLDSA_CRYPTO_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_416,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,137,Hardcoded key array size (16 bytes) for 'ct4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_417,R07,src/kem/classic_mceliece/pqclean_mceliece8192128_clean/pk_gen.c,27,Return contract violation: variable 'mask' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_418,R01,src/sig/mqom/mqom_mqom_common/rijndael_table.h,99,Hardcoded key array size (16 bytes) for 'cipherText1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_419,R01,src/sig/cross/upcross_cross-rsdp-192-small_avx2/api.h,46,Hardcoded key/buffer size macro 'PQCLEAN_CROSSRSDP192SMALL_AVX2_CRYPTO_PUBLICKEYBYTES' value (115) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_420,R03,src/sig/cross/upcross_cross-rsdp-256-fast_avx2/CROSS.c,365,Stack-allocated crypto buffer 'digest_chall_1' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_421,R03,src/kem/kyber/oldpqclean_kyber512_aarch64/neon_poly.c,79,Stack-allocated crypto buffer 'seed' of large size (KYBER_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_422,R04,src/kem/classic_mceliece/pqclean_mceliece8192128f_avx2/operations.c,33,Return value of cryptographic function 'crypto_hash_32b' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_423,R03,src/sig/cross/upcross_cross-rsdp-256-small_avx2/CROSS.c,63,Stack-allocated crypto buffer 'seed_sk' of large size (KEYPAIR_SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_424,R03,src/sig/snova/snova_SNOVA_24_5_4_SHAKE_neon/oqs_snova.c,64,Stack-allocated crypto buffer 'digest' of large size (SNOVA_BYTES_DIGEST) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_425,R03,src/sig/snova/snova_SNOVA_29_6_5_opt/snova_opt.h,601,Stack-allocated crypto buffer 'hash_in_bytes' of large size (bytes_hash) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_426,R01,src/sig/uov/pqov_ov_Ip_pkc_avx2/params.h,55,Hardcoded key/buffer size macro '_PUB_N' value (244) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_427,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-65_x86_64/mldsa/src/sign.c,1388,Stack-allocated crypto buffer 'sk' of large size (MLDSA_CRYPTO_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_428,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,397,Hardcoded key array size (32 bytes) for 'key1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_429,R04,src/kem/classic_mceliece/pqclean_mceliece6688128f_avx2/sk_gen.c,19,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_430,R03,src/sig/snova/snova_SNOVA_56_25_2_avx2/snova_kernel.h,159,Stack-allocated crypto buffer 'GF16_prng_output_private' of large size (GF16s_prng_private) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_431,R03,src/sig/snova/snova_SNOVA_60_10_4_opt/snova_plasma_vec_gnl_sign.h,76,Stack-allocated crypto buffer 'pt_private_key_seed' of large size (seed_length_private) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_432,R01,src/sig/mqom/mqom_mqom_common/rijndael_ref.c,477,Hardcoded key array size (32 bytes) for 'cipherText4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_433,R03,src/sig/cross/upcross_cross-rsdp-128-balanced_clean/CROSS.c,236,Stack-allocated crypto buffer 'digest_chall_1' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_434,R03,src/kem/kyber/oldpqclean_kyber512_aarch64/indcpa.c,218,Stack-allocated crypto buffer 'skpv' of large size (KYBER_K) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_435,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-44_aarch64/mldsa/src/sign.c,1551,Stack-allocated crypto buffer 'pk' of large size (MLDSA_CRYPTO_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_436,R01,src/sig/uov/pqov_ov_Ip_neon/params.h,56,Hardcoded key/buffer size macro '_PUB_M' value (96) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_437,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/kem.c,255,Stack-allocated crypto buffer 'sk' of large size (MLKEM_INDCCA_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_438,R05,src/sig/falcon/sig_falcon_padded_512.c,121,Direct call to algorithm-specific API 'PQCLEAN_FALCONPADDED512_CLEAN_crypto_sign_verify'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_439,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,880,Hardcoded key array size (32 bytes) for 'key4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_440,R07,src/kem/classic_mceliece/pqclean_mceliece6688128_clean/crypto_uint32.c,44,Return contract violation: variable 'crypto_uint32_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_441,R04,src/kem/classic_mceliece/pqclean_mceliece6688128f_avx2/encrypt.c,28,Return value of cryptographic function 'crypto_declassify' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_442,R01,src/sig/mqom/mqom_mqom_common/rijndael_aes_ni.h,103,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_443,R03,src/sig/snova/snova_SNOVA_29_6_5_neon/oqs_snova.c,15,Stack-allocated crypto buffer 'seed_pair' of large size (seed_length) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_444,R01,src/sig/cross/upcross_cross-rsdp-256-small_clean/set.h,4,Hardcoded key/buffer size macro 'SIG_SIZE' value (1) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_445,R03,src/kem/ml_kem/mlkem-native_ml-kem-768_aarch64/mlkem/src/kem.c,211,Stack-allocated crypto buffer 'sk' of large size (MLKEM_INDCCA_SECRETKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_446,R03,src/kem/kyber/oldpqclean_kyber512_aarch64/indcpa.c,81,Stack-allocated crypto buffer 'seed' of large size (KYBER_SYMBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_447,R05,src/sig/falcon/pqclean_falcon-padded-1024_clean/rng.c,185,Direct call to algorithm-specific API 'PQCLEAN_FALCONPADDED1024_CLEAN_prng_refill'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_448,R01,src/sig/uov/pqov_ov_Ip_pkc_skc_avx2/params.h,49,Hardcoded key/buffer size macro '_PUB_M' value (72) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_449,R01,src/sig/mqom/mqom_mqom_common/rijndael_aes_ni.h,98,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_450,R01,src/sig/cross/sig_cross.h,140,Hardcoded key/buffer size macro 'OQS_SIG_cross_rsdpg_128_fast_length_secret_key' value (32) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_451,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c,512,Stack-allocated crypto buffer 'seed' of large size (MLDSA_CRHBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_452,R03,src/sig/mqom/mqom_mqom_common/crypto_sign.c,44,Stack-allocated crypto buffer 'salt' of large size (MQOM2_PARAM_SALT_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_453,R03,src/sig/snova/snova_SNOVA_37_17_2_opt/snova_plasma_vec_gnl_sign.h,75,Stack-allocated crypto buffer 'pt_public_key_seed' of large size (seed_length_public) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_454,R05,src/kem/classic_mceliece/kem_classic_mceliece_8192128.c,102,Direct call to algorithm-specific API 'PQCLEAN_MCELIECE8192128_CLEAN_crypto_kem_dec'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_455,R03,src/kem/kyber/pqcrystals-kyber_kyber768_ref/indcpa.c,261,Stack-allocated crypto buffer 'pk' of large size (KYBER_INDCPA_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_456,R03,src/sig/uov/pqov_ov_V_pkc_ref/ov.c,193,Stack-allocated crypto buffer 'digest_ck' of large size (_PUB_M_BYTE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_457,R03,src/sig/cross/upcross_cross-rsdp-128-balanced_avx2/seedtree.c,242,Stack-allocated crypto buffer 'flags_tree_to_publish' of large size (NUM_NODES_SEED_TREE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_458,R03,src/sig/snova/snova_SNOVA_60_10_4_neon/snova.c,174,Stack-allocated crypto buffer 'public_key_seed' of large size (seed_length_public) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_459,R01,src/sig/mqom/mqom_mqom_common/enc_liboqs.h,41,Hardcoded key array size (16 bytes) for 'key1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_460,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.h,168,Hardcoded key array size (32 bytes) for 'cipherText1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_461,R03,src/sig/cross/upcross_cross-rsdpg-192-small_clean/csprng_hash.h,75,Stack-allocated crypto buffer 'digest' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_462,R03,src/sig/mqom/mqom_mqom_common/seed_commit_memopt.h,127,Stack-allocated crypto buffer 'salt' of large size (MQOM2_PARAM_SALT_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_463,R04,src/sig/slh_dsa/wrappers/prehash_sha3_256/slh_dsa_sha3_256_prehash_sha2_128s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_464,R01,src/sig/slh_dsa/sig_slh_dsa.h,67,Hardcoded key/buffer size macro 'OQS_SIG_slh_dsa_pure_sha2_192s_length_secret_key' value (96) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_465,R03,src/sig/mqom/mqom_mqom_common/seed_commit_default.h,109,Stack-allocated crypto buffer 'seed1' of large size (MQOM2_PARAM_SEED_SIZE) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_466,R01,src/sig/mqom/mqom_mqom_common/rijndael.h,702,Hardcoded key array size (16 bytes) for 'cipherText8' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_467,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,273,Hardcoded key array size (32 bytes) for 'key' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_468,R05,src/kem/classic_mceliece/kem_classic_mceliece_460896f.c,59,Direct call to algorithm-specific API 'PQCLEAN_MCELIECE460896F_AVX2_crypto_kem_keypair'.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_469,R02,src/sig/mqom/mqom_mqom_common/rijndael_table.c,773,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_470,R07,src/kem/classic_mceliece/pqclean_mceliece8192128f_clean/crypto_uint64.c,44,Return contract violation: variable 'crypto_uint64_z' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_471,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,341,Hardcoded key array size (32 bytes) for 'key7' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_472,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,52,Hardcoded key array size (16 bytes) for 'key4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_473,R01,src/sig/mqom/mqom_mqom_common/enc_mupq.h,163,Hardcoded key array size (16 bytes) for 'key1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_474,R01,src/sig/mqom/mqom_mqom_common/enc_mupq.h,215,Hardcoded key array size (16 bytes) for 'ct' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_475,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,397,Hardcoded key array size (32 bytes) for 'key4' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_476,R01,src/sig/mqom/mqom_mqom_common/rijndael_ct64.c,592,Hardcoded key array size (16 bytes) for 'cipherText1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_477,R07,src/sig/snova/snova_SNOVA_60_10_4_avx2/snova.c,229,Return contract violation: variable 'res' stores crypto result but is returned without validation.,TP,medium,Rule-family finding is migration-relevant under the current PQCFirm definition.,deterministic_external_assisted_triage
liboqs_478,R04,src/sig/slh_dsa/wrappers/prehash_shake_256/slh_dsa_shake_256_prehash_sha2_128s.c,96,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_479,R01,src/sig/snova/snova_SNOVA_37_17_2_opt/params.h,9,Hardcoded key/buffer size macro 'PK_EXPAND_SHAKE' value (1) is below PQC minimum requirements.,FP,medium,Likely symmetric/hash working size rather than a PQC migration buffer.,deterministic_external_assisted_triage
liboqs_480,R03,src/kem/kyber/oldpqclean_kyber512_aarch64/indcpa.c,329,Stack-allocated crypto buffer 'skpv' of large size (KYBER_K) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_481,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_x86_64/mldsa/src/sign.c,1311,Stack-allocated crypto buffer 'sig' of large size (MLDSA_CRYPTO_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_482,R03,src/sig/cross/upcross_cross-rsdpg-128-small_clean/CROSS.c,157,Stack-allocated crypto buffer 'root_seed' of large size (SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_483,R01,src/sig/uov/pqov_ov_Is_pkc_skc_neon/params.h,55,Hardcoded key/buffer size macro '_PUB_N' value (244) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_484,R03,src/kem/ml_kem/mlkem-native_ml-kem-1024_x86_64/mlkem/src/indcpa.c,441,Stack-allocated crypto buffer 'pk' of large size (MLKEM_INDCPA_PUBLICKEYBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_485,R01,src/sig/cross/upcross_cross-rsdpg-192-balanced_clean/api.h,46,Hardcoded key/buffer size macro 'PQCLEAN_CROSSRSDPG192BALANCED_CLEAN_CRYPTO_PUBLICKEYBYTES' value (83) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_486,R03,src/sig/cross/upcross_cross-rsdp-256-balanced_avx2/seedtree.c,129,Stack-allocated crypto buffer 'salt' of large size (SALT_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_487,R01,src/sig/uov/pqov_ov_III_avx2/params.h,48,Hardcoded key/buffer size macro '_PUB_N' value (184) is below PQC minimum requirements.,REVIEW,low,Macro-size warning needs source-context confirmation before being counted as actionable.,deterministic_external_assisted_triage
liboqs_488,R03,src/sig/snova/snova_SNOVA_49_11_3_neon/oqs_snova.c,39,Stack-allocated crypto buffer 'salt' of large size (bytes_salt) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_489,R01,src/kem/classic_mceliece/pqclean_mceliece6960119f_avx2/api.h,9,Hardcoded key/buffer size macro 'PQCLEAN_MCELIECE6960119F_AVX2_CRYPTO_CIPHERTEXTBYTES' value (194) is below PQC minimum requirements.,TP,medium,"Explicit public-key, secret-key, signature, or ciphertext size macro relevant to PQC migration.",deterministic_external_assisted_triage
liboqs_490,R04,src/kem/kyber/libjade_kyber768_ref/api.c,6,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_491,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,924,Hardcoded key array size (32 bytes) for 'ct1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_492,R03,src/sig/cross/upcross_cross-rsdp-256-fast_avx2/CROSS.c,152,Stack-allocated crypto buffer 'root_seed' of large size (SEED_LENGTH_BYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_493,R01,src/sig/mqom/mqom_mqom_common/rijndael_external.c,61,Hardcoded key array size (16 bytes) for 'cipherText2' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_494,R04,src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/integration/liboqs/config_x86_64.h,181,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_495,R03,src/sig/ml_dsa/mldsa-native_ml-dsa-87_ref/mldsa/src/sign.c,314,Stack-allocated crypto buffer 'seed' of large size (MLDSA_SEEDBYTES) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_496,R03,src/sig/cross/upcross_cross-rsdpg-128-balanced_avx2/CROSS.c,327,Stack-allocated crypto buffer 'digest_chall_1' of large size (HASH_DIGEST_LENGTH) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
liboqs_497,R01,src/sig/mqom/mqom_mqom_common/enc_local.h,985,Hardcoded key array size (32 bytes) for 'ct1' is insufficient for PQC.,TP,medium,Key/signature/ciphertext buffer context is migration-relevant.,deterministic_external_assisted_triage
liboqs_498,R04,src/sig/uov/pqov_ov_Is_pkc_skc_ref/utils_randombytes.c,13,Return value of cryptographic function 'OQS_randombytes' is unchecked.,TP,medium,Unchecked status on cryptographic/protocol operation.,deterministic_external_assisted_triage
liboqs_499,R03,src/sig/snova/snova_SNOVA_24_5_4_esk_avx2/snova_plasma_vec_gnl_sign.h,76,Stack-allocated crypto buffer 'pt_private_key_seed' of large size (seed_length_private) detected.,REVIEW,low,Deployment-dependent stack/heap finding; requires target memory budget or platform policy.,deterministic_external_assisted_triage
