finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_filtered_034,R01,library/aria.c,667,Hardcoded key array size (32 bytes) for 'aria_test1_ecb_key' is insufficient for PQC.,"     664: /*
     665:  * Basic ARIA ECB test vectors from RFC 5794
     666:  */
>>>  667: static const uint8_t aria_test1_ecb_key[32] =           // test key
     668: {
     669:     0x00, 0x01, 0x02, 0x03, 0x04, 0x05, 0x06, 0x07,     // 128 bit
     670:     0x08, 0x09, 0x0A, 0x0B, 0x0C, 0x0D, 0x0E, 0x0F,",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_035,R01,library/aria.c,749,Hardcoded key array size (3 bytes) for 'aria_test2_cfb_ct' is insufficient for PQC.,"     746: #endif /* MBEDTLS_CIPHER_MODE_CBC */
     747: 
     748: #if defined(MBEDTLS_CIPHER_MODE_CFB)
>>>  749: static const uint8_t aria_test2_cfb_ct[3][48] =         // CFB ciphertext
     750: {
     751:     { 0x37, 0x20, 0xe5, 0x3b, 0xa7, 0xd6, 0x15, 0x38,   // 128-bit key
     752:       0x34, 0x06, 0xb0, 0x9f, 0x0a, 0x05, 0xa2, 0x00,",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_036,R01,library/camellia.c,865,Hardcoded key array size (32 bytes) for 'key' is insufficient for PQC.,"     862: int mbedtls_camellia_self_test(int verbose)
     863: {
     864:     int i, j, u, v;
>>>  865:     unsigned char key[32];
     866:     unsigned char buf[64];
     867:     unsigned char src[16];
     868:     unsigned char dst[16];",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_037,R01,library/des.c,518,Hardcoded key array size (96 bytes) for 'sk' is insufficient for PQC.,"     515: int mbedtls_des3_set2key_enc(mbedtls_des3_context *ctx,
     516:                              const unsigned char key[MBEDTLS_DES_KEY_SIZE * 2])
     517: {
>>>  518:     uint32_t sk[96];
     519: 
     520:     des3_set2key(ctx->sk, sk, key);
     521:     mbedtls_platform_zeroize(sk,  sizeof(sk));",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_038,R01,library/des.c,532,Hardcoded key array size (96 bytes) for 'sk' is insufficient for PQC.,"     529: int mbedtls_des3_set2key_dec(mbedtls_des3_context *ctx,
     530:                              const unsigned char key[MBEDTLS_DES_KEY_SIZE * 2])
     531: {
>>>  532:     uint32_t sk[96];
     533: 
     534:     des3_set2key(sk, ctx->sk, key);
     535:     mbedtls_platform_zeroize(sk,  sizeof(sk));",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_039,R01,library/des.c,540,Hardcoded key array size (96 bytes) for 'esk' is insufficient for PQC.,"     537:     return 0;
     538: }
     539: 
>>>  540: static void des3_set3key(uint32_t esk[96],
     541:                          uint32_t dsk[96],
     542:                          const unsigned char key[24])
     543: {",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_040,R01,library/des.c,582,Hardcoded key array size (96 bytes) for 'sk' is insufficient for PQC.,"     579: int mbedtls_des3_set3key_dec(mbedtls_des3_context *ctx,
     580:                              const unsigned char key[MBEDTLS_DES_KEY_SIZE * 3])
     581: {
>>>  582:     uint32_t sk[96];
     583: 
     584:     des3_set3key(sk, ctx->sk, key);
     585:     mbedtls_platform_zeroize(sk,  sizeof(sk));",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_041,R01,library/ecp.c,3220,Hardcoded key/buffer size macro 'ECP_CURVE25519_KEY_SIZE' value (32) is below PQC minimum requirements.,"    3217: }
    3218: 
    3219: 
>>> 3220: #define ECP_CURVE25519_KEY_SIZE 32
    3221: #define ECP_CURVE448_KEY_SIZE   56
    3222: /*
    3223:  * Read a private key.",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_042,R01,library/pkcs12.c,74,Hardcoded key/buffer size macro 'PKCS12_MAX_PWDLEN' value (128) is below PQC minimum requirements.,"      71:     return 0;
      72: }
      73: 
>>>   74: #define PKCS12_MAX_PWDLEN 128
      75: 
      76: static int pkcs12_pbe_derive_key_iv(mbedtls_asn1_buf *pbe_params, mbedtls_md_type_t md_type,
      77:                                     const unsigned char *pwd,  size_t pwdlen,",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_043,R01,library/pkcs12.c,158,Hardcoded key array size (32 bytes) for 'key' is insufficient for PQC.,"     155:                            size_t *output_len)
     156: {
     157:     int ret, keylen = 0;
>>>  158:     unsigned char key[32];
     159:     unsigned char iv[16];
     160:     const mbedtls_cipher_info_t *cipher_info;
     161:     mbedtls_cipher_context_t cipher_ctx;",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_044,R01,library/psa_crypto.c,5468,Hardcoded key/buffer size macro 'HKDF_STATE_KEYED' value (2) is below PQC minimum requirements.,"    5465: 
    5466: #define HKDF_STATE_INIT 0 /* no input yet */
    5467: #define HKDF_STATE_STARTED 1 /* got salt */
>>> 5468: #define HKDF_STATE_KEYED 2 /* got key */
    5469: #define HKDF_STATE_OUTPUT 3 /* output started */
    5470: 
    5471: static psa_algorithm_t psa_key_derivation_get_kdf_alg(",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_045,R01,library/ssl_misc.h,78,Hardcoded key/buffer size macro 'MBEDTLS_SSL_EXT_ID_SIG_ALG' value (5) is below PQC minimum requirements.,"      75: #define MBEDTLS_SSL_EXT_ID_STATUS_REQUEST              3
      76: #define MBEDTLS_SSL_EXT_ID_SUPPORTED_GROUPS            4
      77: #define MBEDTLS_SSL_EXT_ID_SUPPORTED_ELLIPTIC_CURVES   4
>>>   78: #define MBEDTLS_SSL_EXT_ID_SIG_ALG                     5
      79: #define MBEDTLS_SSL_EXT_ID_USE_SRTP                    6
      80: #define MBEDTLS_SSL_EXT_ID_HEARTBEAT                   7
      81: #define MBEDTLS_SSL_EXT_ID_ALPN                        8",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_046,R01,library/ssl_misc.h,91,Hardcoded key/buffer size macro 'MBEDTLS_SSL_EXT_ID_CERT_AUTH' value (18) is below PQC minimum requirements.,"      88: #define MBEDTLS_SSL_EXT_ID_SUPPORTED_VERSIONS         15
      89: #define MBEDTLS_SSL_EXT_ID_COOKIE                     16
      90: #define MBEDTLS_SSL_EXT_ID_PSK_KEY_EXCHANGE_MODES     17
>>>   91: #define MBEDTLS_SSL_EXT_ID_CERT_AUTH                  18
      92: #define MBEDTLS_SSL_EXT_ID_OID_FILTERS                19
      93: #define MBEDTLS_SSL_EXT_ID_POST_HANDSHAKE_AUTH        20
      94: #define MBEDTLS_SSL_EXT_ID_SIG_ALG_CERT               21",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_047,R01,library/ssl_misc.h,99,Hardcoded key/buffer size macro 'MBEDTLS_SSL_EXT_ID_EXTENDED_MASTER_SECRET' value (26) is below PQC minimum requirements.,"      96: #define MBEDTLS_SSL_EXT_ID_TRUNCATED_HMAC             23
      97: #define MBEDTLS_SSL_EXT_ID_SUPPORTED_POINT_FORMATS    24
      98: #define MBEDTLS_SSL_EXT_ID_ENCRYPT_THEN_MAC           25
>>>   99: #define MBEDTLS_SSL_EXT_ID_EXTENDED_MASTER_SECRET     26
     100: #define MBEDTLS_SSL_EXT_ID_SESSION_TICKET             27
     101: #define MBEDTLS_SSL_EXT_ID_RECORD_SIZE_LIMIT          28
     102: ",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_048,R01,library/ssl_tls13_keys.h,39,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TLS1_3_PSK_RESUMPTION' value (1) is below PQC minimum requirements.,"      36: #define MBEDTLS_SSL_TLS1_3_CONTEXT_HASHED   1
      37: 
      38: #define MBEDTLS_SSL_TLS1_3_PSK_EXTERNAL   0
>>>   39: #define MBEDTLS_SSL_TLS1_3_PSK_RESUMPTION 1
      40: 
      41: #if defined(MBEDTLS_SSL_PROTO_TLS1_3)
      42: ",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_049,R01,library/ssl_tls13_keys.h,79,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TLS1_3_KEY_SCHEDULE_MAX_EXPANSION_LEN' value (255) is below PQC minimum requirements.,"      76:  * ssl_tls13_hkdf_encode_label() in ssl_tls13_keys.c needs to be
      77:  * adjusted since it currently assumes that HKDF key expansion
      78:  * is never used with more than 255 Bytes of output. */
>>>   79: #define MBEDTLS_SSL_TLS1_3_KEY_SCHEDULE_MAX_EXPANSION_LEN 255
      80: 
      81: /**
      82:  * \brief            The \c HKDF-Expand-Label function from",REVIEW,low,Cannot classify from finding metadata alone; inspect source context.,filtered_llm_assisted_static_audit
mbedtls_filtered_050,R02,3rdparty/everest/library/x25519.c,84,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      81:     Hacl_Curve25519_crypto_scalarmult( buf, ctx->our_secret, base );
      82: 
      83:     base[0] = 0;
>>>   84:     if( memcmp( buf, base, MBEDTLS_X25519_KEY_SIZE_BYTES) == 0 )
      85:         return MBEDTLS_ERR_ECP_RANDOM_FAILED;
      86: 
      87:     return( 0 );",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_051,R02,3rdparty/everest/library/x25519.c,96,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      93:     if( end - *buf < MBEDTLS_X25519_KEY_SIZE_BYTES + 1 )
      94:         return( MBEDTLS_ERR_ECP_BAD_INPUT_DATA );
      95: 
>>>   96:     if( ( *(*buf)++ != MBEDTLS_X25519_KEY_SIZE_BYTES ) )
      97:         return( MBEDTLS_ERR_ECP_BAD_INPUT_DATA );
      98: 
      99:     memcpy( ctx->peer_point, *buf, MBEDTLS_X25519_KEY_SIZE_BYTES );",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_052,R02,3rdparty/everest/library/x25519.c,168,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     165:     Hacl_Curve25519_crypto_scalarmult( buf, ctx->our_secret, base );
     166: 
     167:     base[0] = 0;
>>>  168:     if( memcmp( buf, base, MBEDTLS_X25519_KEY_SIZE_BYTES ) == 0 )
     169:         return MBEDTLS_ERR_ECP_RANDOM_FAILED;
     170: 
     171:     return( ret );",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_053,R02,3rdparty/everest/library/x25519.c,177,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     174: int mbedtls_x25519_read_public( mbedtls_x25519_context *ctx,
     175:                         const unsigned char *buf, size_t blen )
     176: {
>>>  177:     if( blen < MBEDTLS_X25519_KEY_SIZE_BYTES + 1 )
     178:         return(MBEDTLS_ERR_ECP_BUFFER_TOO_SMALL);
     179:     if( (*buf++ != MBEDTLS_X25519_KEY_SIZE_BYTES) )
     180:         return(MBEDTLS_ERR_ECP_BAD_INPUT_DATA);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_054,R02,3rdparty/everest/library/x25519.c,179,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     176: {
     177:     if( blen < MBEDTLS_X25519_KEY_SIZE_BYTES + 1 )
     178:         return(MBEDTLS_ERR_ECP_BUFFER_TOO_SMALL);
>>>  179:     if( (*buf++ != MBEDTLS_X25519_KEY_SIZE_BYTES) )
     180:         return(MBEDTLS_ERR_ECP_BAD_INPUT_DATA);
     181:     memcpy( ctx->peer_point, buf, MBEDTLS_X25519_KEY_SIZE_BYTES );
     182:     return( 0 );",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_055,R02,include/mbedtls/ssl.h,4173,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"    4170: #if defined(MBEDTLS_DEBUG_C)
    4171: static inline const char *mbedtls_ssl_get_srtp_profile_as_string(mbedtls_ssl_srtp_profile profile)
    4172: {
>>> 4173:     switch (profile) {
    4174:         case MBEDTLS_TLS_SRTP_AES128_CM_HMAC_SHA1_80:
    4175:             return ""MBEDTLS_TLS_SRTP_AES128_CM_HMAC_SHA1_80"";
    4176:         case MBEDTLS_TLS_SRTP_AES128_CM_HMAC_SHA1_32:",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_056,R02,library/aes.c,541,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     538:     int align_16_bytes = 0;
     539: 
     540: #if defined(MBEDTLS_VIA_PADLOCK_HAVE_CODE)
>>>  541:     if (aes_padlock_ace == -1) {
     542:         aes_padlock_ace = mbedtls_padlock_has_support(MBEDTLS_PADLOCK_ACE);
     543:     }
     544:     if (aes_padlock_ace) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_057,R02,library/aes.c,607,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     604: #endif
     605: 
     606: #if defined(MBEDTLS_AESCE_HAVE_CODE)
>>>  607:     if (MBEDTLS_AESCE_HAS_SUPPORT()) {
     608:         return mbedtls_aesce_setkey_enc((unsigned char *) RK, key, keybits);
     609:     }
     610: #endif",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_058,R02,library/aes.c,617,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"     614:         RK[i] = MBEDTLS_GET_UINT32_LE(key, i << 2);
     615:     }
     616: 
>>>  617:     switch (ctx->nr) {
     618:         case 10:
     619: 
     620:             for (unsigned int i = 0; i < 10; i++, RK += 4) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_059,R02,library/aes.c,711,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     708:     ctx->nr = cty.nr;
     709: 
     710: #if defined(MBEDTLS_AESNI_HAVE_CODE)
>>>  711:     if (mbedtls_aesni_has_support(MBEDTLS_AESNI_AES)) {
     712:         mbedtls_aesni_inverse_key((unsigned char *) RK,
     713:                                   (const unsigned char *) (cty.buf + cty.rk_offset), ctx->nr);
     714:         goto exit;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_060,R02,library/aes.c,719,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     716: #endif
     717: 
     718: #if defined(MBEDTLS_AESCE_HAVE_CODE)
>>>  719:     if (MBEDTLS_AESCE_HAS_SUPPORT()) {
     720:         mbedtls_aesce_inverse_key(
     721:             (unsigned char *) RK,
     722:             (const unsigned char *) (cty.buf + cty.rk_offset),",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_061,R02,library/aes.c,768,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"     765:     const unsigned int half_keybits = keybits / 2;
     766:     const unsigned int half_keybytes = half_keybits / 8;
     767: 
>>>  768:     switch (keybits) {
     769:         case 256: break;
     770:         case 512: break;
     771:         default: return MBEDTLS_ERR_AES_INVALID_KEY_LENGTH;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_062,R02,library/aes.c,1082,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1079:     int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
    1080:     unsigned char temp[16];
    1081: 
>>> 1082:     if (mode != MBEDTLS_AES_ENCRYPT && mode != MBEDTLS_AES_DECRYPT) {
    1083:         return MBEDTLS_ERR_AES_BAD_INPUT_DATA;
    1084:     }
    1085: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_063,R02,library/aes.c,1096,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1093:     }
    1094: 
    1095: #if defined(MBEDTLS_VIA_PADLOCK_HAVE_CODE)
>>> 1096:     if (aes_padlock_ace > 0) {
    1097:         if (mbedtls_padlock_xcryptcbc(ctx, mode, length, iv, input, output) == 0) {
    1098:             return 0;
    1099:         }",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_064,R02,library/aes.c,1203,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1200:     unsigned char prev_tweak[16];
    1201:     unsigned char tmp[16];
    1202: 
>>> 1203:     if (mode != MBEDTLS_AES_ENCRYPT && mode != MBEDTLS_AES_DECRYPT) {
    1204:         return MBEDTLS_ERR_AES_BAD_INPUT_DATA;
    1205:     }
    1206: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_065,R02,library/aes.c,1365,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1362:     unsigned char c;
    1363:     unsigned char ov[17];
    1364: 
>>> 1365:     if (mode != MBEDTLS_AES_ENCRYPT && mode != MBEDTLS_AES_DECRYPT) {
    1366:         return MBEDTLS_ERR_AES_BAD_INPUT_DATA;
    1367:     }
    1368:     while (length--) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_066,R02,library/aes.c,1375,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1372:             goto exit;
    1373:         }
    1374: 
>>> 1375:         if (mode == MBEDTLS_AES_DECRYPT) {
    1376:             ov[16] = *input;
    1377:         }
    1378: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_067,R02,library/aes.c,1909,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1906:             memset(buf, 0, 16);
    1907: 
    1908: #if !defined(MBEDTLS_BLOCK_CIPHER_NO_DECRYPT)
>>> 1909:             if (mode == MBEDTLS_AES_DECRYPT) {
    1910:                 ret = mbedtls_aes_setkey_dec(&ctx, key, keybits);
    1911:                 aes_tests = aes_test_ecb_dec[u];
    1912:             } else",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_068,R02,library/aes.c,1975,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1972:             memset(prv, 0, 16);
    1973:             memset(buf, 0, 16);
    1974: 
>>> 1975:             if (mode == MBEDTLS_AES_DECRYPT) {
    1976:                 ret = mbedtls_aes_setkey_dec(&ctx, key, keybits);
    1977:                 aes_tests = aes_test_cbc_dec[u];
    1978:             } else {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_069,R02,library/aes.c,2062,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2059:                 goto exit;
    2060:             }
    2061: 
>>> 2062:             if (mode == MBEDTLS_AES_DECRYPT) {
    2063:                 memcpy(buf, aes_test_cfb128_ct[u], 64);
    2064:                 aes_tests = aes_test_cfb128_pt;
    2065:             } else {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_070,R02,library/aes.c,2075,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2072:                 goto exit;
    2073:             }
    2074: 
>>> 2075:             if (memcmp(buf, aes_tests, 64) != 0) {
    2076:                 ret = 1;
    2077:                 goto exit;
    2078:             }",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_071,R02,library/aes.c,2176,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2173:             memcpy(key, aes_test_ctr_key[u], 16);
    2174: 
    2175:             offset = 0;
>>> 2176:             if ((ret = mbedtls_aes_setkey_enc(&ctx, key, 128)) != 0) {
    2177:                 goto exit;
    2178:             }
    2179: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
